title_text,Time_stamp,source
Gilead starts two late-stage studies to test drug for coronavirus,2020-02-26T22:17:10Z,reuters
"Saudi Arabia suspends entry for Umrah, visits to Al Masjid Al Nabawy amid coronavirus",2020-02-26T23:42:38Z,reuters
"Cruise ship denied by Jamaica, Grand Cayman on coronavirus fears headed for Mexican port",2020-02-26T18:19:55Z,reuters
China to Russia: End discriminatory coronavirus measures against Chinese,2020-02-26T11:07:24Z,reuters
Algerian official: Protest ban 'not on agenda' over coronavirus,2020-02-26T11:00:44Z,reuters
Coronavirus spread 'deeply concerning' but not a pandemic: WHO's Tedros,2020-02-26T11:54:52Z,reuters
Algeria not to suspend flights over coronavirus: official,2020-02-26T10:50:46Z,reuters
Japan defends cautious approach on coronavirus testing amid concerns,2020-02-26T11:07:24Z,reuters
JetBlue waives cancellation fees till March 11 on coronavirus concerns,2020-02-26T23:20:13Z,reuters
Austria quarantines a dozen people after first coronavirus cases,2020-02-26T08:33:07Z,reuters
Kuwait has 43 confirmed cases of coronavirus - health ministry,2020-02-27T07:42:09Z,reuters
France's Macron says coronavirus 'epidemic is on the way',2020-02-27T10:13:53Z,reuters
"Mainland China reports 433 new coronavirus cases, 29 deaths on February 26",2020-02-27T01:59:43Z,reuters
Iraq reports sixth case of coronavirus in man who had been to Iran,2020-02-27T06:06:53Z,reuters
Iran reports 22 deaths from coronavirus; 141 infected - IRNA,2020-02-27T07:46:34Z,reuters
Estonia says it has first confirmed coronavirus case - TASS,2020-02-27T06:24:35Z,reuters
Italy lockdown: playing Superman and cards to while away time in quarantine,2020-02-27T18:44:19Z,reuters
Taiwan raises epidemic response level to highest amid virus concerns,2020-02-27T03:20:23Z,reuters
"World about to be gripped by coronavirus pandemic, Australia's Morrison says",2020-02-27T05:19:07Z,reuters
Two more coronavirus cases in UK bring total to 15,2020-02-27T09:22:35Z,reuters
Dominican Republic turns away cruise ship over coronavirus fears,2020-02-27T23:59:34Z,reuters
"California monitoring 8,400 for possible coronavirus but lacks test kits",2020-02-27T22:41:33Z,reuters
U.S. CDC flags possibility of community spread of coronavirus,2020-02-27T01:59:43Z,reuters
China investigates release of coronavirus-infected inmate in Hubei,2020-02-27T03:34:55Z,reuters
Russia suspends some flights between Russia and Iran over coronavirus,2020-02-27T15:56:28Z,reuters
Kuwait suspends studies at military institutions over coronavirus fears: KUNA,2020-02-27T18:00:01Z,reuters
Shenzhen prepares ban on eating cats and dogs after outbreak,2020-02-27T07:42:09Z,reuters
"Osaka city to close kindergartens, elementary, junior high schools - Kyodo",2020-02-27T08:25:01Z,reuters
German state of North Rhine-Westphalia reports 14 new coronavirus cases,2020-02-27T18:47:37Z,reuters
"European Parliament considering virtual meetings, plenary due to virus",2020-02-27T20:45:17Z,reuters
Nigeria confirms first case of coronavirus,2020-02-28T03:33:32Z,reuters
Mexico confirms first case of coronavirus,2020-02-28T13:28:46Z,reuters
United Kingdom has 19 confirmed coronavirus cases,2020-02-28T09:48:49Z,reuters
Iran coronavirus death toll rises to 34: health ministry,2020-02-28T10:33:06Z,reuters
Mainland China reports 327 new confirmed coronavirus cases on February 27,2020-02-28T00:09:56Z,reuters
Shanghai Fashion Week to go ahead online as virus disrupts events,2020-02-28T10:40:39Z,reuters
All schools in Iran to close for three days over coronavirus concerns: health minister,2020-02-28T12:43:09Z,reuters
"Thailand reports one new coronavirus case, total reaches 41 - health official",2020-02-28T04:45:51Z,reuters
EU health ministers to hold extraordinary virus talks next week,2020-02-28T16:33:43Z,reuters
New Zealand limits entry of travelers from Iran on coronavirus fears,2020-02-28T02:45:56Z,reuters
Romania says confirms two more cases of coronavirus,2020-02-28T13:05:47Z,reuters
Both Illinois coronavirus patients recovered and returned home-governor,2020-02-28T17:07:30Z,reuters
Kenya's high court orders suspension of flights from China over coronavirus,2020-02-28T11:58:38Z,reuters
"Bahrain reports two new cases of coronavirus, one a Saudi national",2020-02-28T15:52:27Z,reuters
Tokyo Disneyland to close through mid-March on coronavirus concerns,2020-02-28T02:59:51Z,reuters
Germany enacts new health security measures against coronavirus infections,2020-02-28T20:39:40Z,reuters
UK says number of coronavirus cases has risen to 20,2020-02-28T19:32:46Z,reuters
Almost 60 confirmed cases of coronavirus in Germany: Health Ministry spokeswoman,2020-02-28T10:53:26Z,reuters
"South Korea reports 256 new coronavirus cases, total 2,022: KCDC",2020-02-28T01:17:16Z,reuters
"Coronavirus risk at very high global level, says WHO's Tedros",2020-02-28T15:53:36Z,reuters
Qatar reports first case of coronavirus - state news agency,2020-02-29T11:30:36Z,reuters
"Mainland China reports 427 new coronavirus cases on Feb. 28, up from day earlier",2020-02-29T00:45:26Z,reuters
"South Korea reports 594 new coronavirus cases, raise total to 2,931: KCDC",2020-02-29T01:28:51Z,reuters
U.S. officials announce new travel restrictions due to coronavirus,2020-02-29T19:40:54Z,reuters
Washington state officials flag potential coronavirus outbreak at nursing home,2020-02-29T21:07:10Z,reuters
Bloomberg in South Carolina: Not on the ballot and not liked - poll,2020-02-29T23:26:29Z,reuters
Hong Kong police fire tear gas as black-clad protesters return to streets,2020-02-29T14:23:18Z,reuters
Luxembourg reports first coronavirus case: RTL,2020-02-29T20:35:21Z,reuters
Algeria deports Italian national infected with coronavirus,2020-02-29T13:45:23Z,reuters
New coronavirus infection in Thailand takes tally to 42,2020-02-29T06:10:43Z,reuters
Ecuador confirms its first case of new coronavirus,2020-02-29T16:24:59Z,reuters
LG Display suspends work at South Korea factory over virus infection,2020-02-29T08:16:08Z,reuters
Britain reports number of coronavirus cases has risen to 23,2020-02-29T14:38:20Z,reuters
French coronavirus cases reach 100: public health head,2020-02-29T18:42:38Z,reuters
Australia to bar foreigners traveling from Iran due to coronavirus risk: minister,2020-02-29T06:55:38Z,reuters
Iraq advises against any gathering to avoid spreading coronavirus,2020-02-29T22:04:29Z,reuters
"South Korea reports 219 new coronavirus cases, total at 3,150",2020-02-29T08:14:09Z,reuters
Kuwait calls on citizens to avoid traveling over coronavirus concern,2020-02-29T07:45:32Z,reuters
"France bans gatherings of more than 5,000 due to coronavirus",2020-02-29T14:14:15Z,reuters
"Taiwan reports five new coronavirus cases, total at 39",2020-02-29T07:12:27Z,reuters
